review_text,rating,author,date,nama desa wisata,provinsi
"TERBAIK, WAJIB dikunjungi ketika berada di Samarinda dan memang patut dilestarikan, harus dikelola dengan seksama dan dikembangkan untuk menjadi destinasi wisata yang menarik di Samarinda.

Di desa wisata budaya Pampang ini nuansa adat Dayak terasa sekali.

Pertunjukan tari-tarian khas suku Dayak ditampilkan dengan penuh semangat dan keindahan dari setiap gerakan penari  mulai dari anak-anak, dewasa, ibu-ibu segala umur bisa berpartisipasi dengan bagus

Tiket masuk Rp 40.000,- ini sudah sangat sepadan dengan menerima suguhan budaya tari-tarian penuh keindahan,keceriaan dan semangat yang dibawakan oleh banyak penari.",5,Tian,2024-12-08T09:33:35.562Z,Desa Wisata Pampang,Kalimantan Timur
Jauh dari Perkotaan tapi tempatnya the best,5,Aldo Yeremia Pratama,2024-12-03T19:52:32.124Z,Desa Wisata Pampang,Kalimantan Timur
"Untuk acaranya ok, namun sayangnya toilet kurang banyak outletnya.",4,Ken Kenn,2024-11-28T07:46:11.320Z,Desa Wisata Pampang,Kalimantan Timur
"Baru pertama kali kesini, disini adat dayak masih sangat kental. Semoga bisa jadi lebih baik untuk kedepannya🙏🏽.",5,Haris Rizky,2024-11-25T02:41:50.138Z,Desa Wisata Pampang,Kalimantan Timur
"Keren bgt, banyak sekali belajar di tempat ini
Basicnya memang wisata budaya, jadi memang gaada wisata alamnya
Tapi kebetulan kami (sekelas) ke Pampang adalah utk wawancara, nah diajak sama pak RT 03 ke akses untuk ke air terjun dan itu hijaaauuu semua
Kita cuma sampai sungainya aja, airnya dingin segar, sayang bgt isinya udah kebanyakan sawitan dan ada yg memang dibuka untuk tambang☹️
So far seru bgt, kami nginap di guest house yang jaraknya 3-4 KM dari desa Pampangnya, guest house bersih dan nyaman juga

edit: kami ke pampang untuk field trip",5,Iffah Fatihatun Najah,2024-10-22T08:06:46.784Z,Desa Wisata Pampang,Kalimantan Timur
Keren bgt tempat & pertunjukan nya,5,dyah suryaningrum,2024-10-20T04:30:47.461Z,Desa Wisata Pampang,Kalimantan Timur
Tempat wisata yang sangat ikonik dengan ciri khas asli kalimantan timur,5,Dionisius Ngau,2024-10-17T13:39:40.174Z,Desa Wisata Pampang,Kalimantan Timur
"Tempat nya bagus, asri, sejuk",5,CS Pulsa HP,2024-10-13T04:38:13.925Z,Desa Wisata Pampang,Kalimantan Timur
A place must go,5,Hendra Gunawan,2024-10-03T01:37:17.085Z,Desa Wisata Pampang,Kalimantan Timur
Amazing place and community....,5,Dectrick Eka P,2024-09-26T11:24:06.049Z,Desa Wisata Pampang,Kalimantan Timur
Baru kemarin dari sini..kearifan lokal yang hakiki,5,Hernadhi Jaya Kreasindo,2024-09-13T05:31:43.989Z,Desa Wisata Pampang,Kalimantan Timur
Wajib bngt dikunjung kl k kaltim,5,Sri Ulina Purba,2024-09-09T04:31:04.006Z,Desa Wisata Pampang,Kalimantan Timur
Tempat wisata adat dayak kalimantan...👍👍👍,5,Ragil Family,2024-09-03T07:54:12.223Z,Desa Wisata Pampang,Kalimantan Timur
"Sangat berkesan sekali saat berada d desa budaya pampang, Samarinda- Kaltim",5,Erisa Alani,2024-08-14T14:44:07.918Z,Desa Wisata Pampang,Kalimantan Timur
Kalimantan timur tempat wisata yang indah,5,muhammad elmi,2024-08-14T12:13:57.986Z,Desa Wisata Pampang,Kalimantan Timur
"Interesting cultural heritage of Kenyah tribe in Pampang Samarinda, especially you find the long ear of Kenyah people. Try to explore the dance, sampe music, and buy some unique souvernirs.",5,Fitriansyah R,2024-08-11T20:58:52.384Z,Desa Wisata Pampang,Kalimantan Timur
Di sini ada pertunjukkan tari setiap hari Minggu mulai pukul 14.00 WITA. Jadi tempat ini buka mulai pk 11.00 WITA tapi pertunjukkan tariannya mulai pukul 14.00 WITA sehingga disarankan kalau ke tempat ini atur kedatangan paling tidak pukul 13.00 WITA sehingga tidak terlalu lama menunggu. Tiket untuk menonton pertunjukkan adalah Rp.40.000 per orang,5,BANG ENOF,2024-08-11T14:53:17.548Z,Desa Wisata Pampang,Kalimantan Timur
Lestarikan Budaya Aslinya,5,Achmad Subechi,2024-08-03T12:06:00.014Z,Desa Wisata Pampang,Kalimantan Timur
"Salah satu tempat untuk mengenal kesenian suku Dayak yang ada di Kalimantan Tinur.
Menyajikan beberapa tarian tradisional, diiringi alat musik Sape

Juga ditampilka permainan tradisional

Diberikan kesempatan kepada tamu untuk mengikuti tarian dan  permainan

Dengan area parkir yang cukup luas

Di tempat tersebut juga dijual beberapa aksesoris khas Dayak, seperti gelang, kalung
Juga dijual kaos, tas, baju adat
Ada juga beberapa ibu yang nenjajakan sayuran segar hasil kebun mereka

Untuk toilet bersih dan tersedia air bersih

Tiga Tawai 🙏🥰🙏",5,Felesita Angge,2024-07-22T14:19:42.143Z,Desa Wisata Pampang,Kalimantan Timur
Saya menarik untuk di kunjungi lagii,5,Dhea Priyanti,2024-07-20T05:58:02.806Z,Desa Wisata Pampang,Kalimantan Timur
"Sangat menyenangkan, orang nya ramah ramah 🥰",5,Nur Aini,2024-07-15T05:21:32.086Z,Desa Wisata Pampang,Kalimantan Timur
Wajib kunjungi desa wisata budaya pampang,5,DedyIsmanuddin,2024-07-10T00:36:07.703Z,Desa Wisata Pampang,Kalimantan Timur
"Bagus, ngga jauh dari bandara, sayangnya rada bingung pas datang harus ngapain.

Ngga ada yang nyamperin, ngga ada brosur dan at least ada yang nyambut kayak wisata daerah mungkin lebih memiliki nilai lebih.

Karena kita ke sini pas di Bandara ada foto desa Pampang.

Semoga menjadi koreksi bagi instansi terkait.",4,Rina Rusdiana,2024-07-09T11:55:50.222Z,Desa Wisata Pampang,Kalimantan Timur
Bagus sekali.....jangn luap tiap minggu sore jam 2 acara nya,5,Nasrol Aroel,2024-06-27T07:08:10.320Z,Desa Wisata Pampang,Kalimantan Timur
"Wisata Budaya adat istiadat Kalimantan Timur,  Destinasi",5,Kiandary Mabe,2024-06-27T01:16:25.615Z,Desa Wisata Pampang,Kalimantan Timur
"Akhirnya tercapai menyaksikan event dan tarian2 khas dayak disini. Salam dari Kebumen, Jawa Tengah",5,Andri anto,2024-06-23T15:21:12.148Z,Desa Wisata Pampang,Kalimantan Timur
Mantap guys,5,Alviansyah,2024-06-22T03:48:34.653Z,Desa Wisata Pampang,Kalimantan Timur
Tempat wisata KALTIM terbaik. Wajib dikunjungi,5,ismail ismail,2024-06-17T14:51:39.494Z,Desa Wisata Pampang,Kalimantan Timur
Keren,5,Thomas Sukamto,2024-06-11T01:06:09.508Z,Desa Wisata Pampang,Kalimantan Timur
"TERBAIK, WAJIB dikunjungi ketika berada di Samarinda dan memang patut dilestarikan, harus dikelola dengan seksama dan dikembangkan untuk menjadi destinasi wisata yang menarik di Samarinda.

Di desa wisata budaya Pampang ini nuansa adat Dayak terasa sekali, mulai dari bangunan rumah adat, baju, penampilan tari-tarian hingga kios souvenir dengan tema khas Dayak.

Pertunjukan tari-tarian khas suku Dayak ditampilkan dengan penuh semangat dan keindahan dari setiap gerakan penari  mulai dari anak-anak, dewasa, ibu-ibu segala umur bisa berpartisipasi dengan apik.

Tiket masuk Rp 40.000,- ini sungguh sangat impas dengan menerima suguhan budaya tari-tarian penuh keindahan,keceriaan dan semangat yang dibawakan oleh banyak penari.",5,kus andi,2024-06-07T05:03:49.662Z,Desa Wisata Pampang,Kalimantan Timur
