review_text,rating,author,date,nama desa wisata,provinsi
"Untuk setunya tidak seindah yang ada di foto. Walaupun sudah ada himbauan untuk jangan bayar parkir/tidak dipungut biaya masuknya, tapi masih ada tukang parkir nakal.

Tadi ada bapak2 parkir yang nyetop suruh bayar 2 ribu di deket pintu air, mentang2 aku dan suami bawa motornya nyantai. Eh langsung nyetop dan ngasih karcis. Kurang lebih seperti ini percakapannya:

Parkir:  “bayar 2 rb”
Sya: “Mau muter2 aja pak”
Parkir: “Lah mana saya tau, makanya kalau lewat negor dulu!!” (puntenn gimana mau negor, orang langsung di setopp!!!) posisi juga baru pertama kali ke sini.
Sya: “Dari tadi orang yang lewat kayaknya lewat aja kok ngga negor, yaudah MAAP ya Pak!!”

Abis itu bapaknya nggak jawab, dan nyesel kenapa aku minta maaf ke itu oranng! Sumpah kesell bangettttt. Baru pertama kali ke Setu Babakan ternyata first impression nyaa BAD!!!",1,Tatia Arthadinata,2025-01-20T11:50:17.149Z,Setu Babakan,DKI Jakarta
lumayan,5,GARUDA ASIA,2025-01-20T10:25:18.158Z,Setu Babakan,DKI Jakarta
Disana Banyak Jajanan Dan Lumayan Tempat Buat Foto - Foto Disana,5,Skylrr,2025-01-11T14:24:40.109Z,Setu Babakan,DKI Jakarta
Buat nongkrong asik tapi buat mancing no banget,5,Rizky Listian,2025-01-10T11:18:23.758Z,Setu Babakan,DKI Jakarta
Tempat nyaman,5,Sofyan Hadi,2025-01-04T22:10:34.520Z,Setu Babakan,DKI Jakarta
"Petugas permainan bebek air Nye yg bapak""pke kaos abu"" pake topi yg ambilin tiketnye songong konyol GK pantes ngelayanin orang bikin kapok orang yg mau maen ke situ.buat kalian yg mau maen ke Setu Babakan mending jgn maen bebek air deh.
Buat para pengelola coba koreksi lagi deh tuh orang",1,Syamsul Ali,2025-01-01T07:34:45.662Z,Setu Babakan,DKI Jakarta
"Fasilitas kurang, gak bersih dan ke area bagus didepan dekat tulisan ditutup aneh",3,Osa imam Firmala gamer,2024-12-30T03:16:44.149Z,Setu Babakan,DKI Jakarta
"Recommended banget buat yang pengen lari santai ataupun nongkrong dipinggir danau. Buat yang pengen lari gw rekomendasiin sih pas pagi hari karena vibesnya beda banget dah,pokonya harus dicobain😎",4,Firas Fadly,2024-12-29T09:03:03.071Z,Setu Babakan,DKI Jakarta
Ok,5,Tresno Ardy,2024-12-27T06:10:59.501Z,Setu Babakan,DKI Jakarta
"Susananya dapat, tapi fasilitas nya kurang. Jalan rusak. Kebersihan perlu ditingkatkan. Bahkan ada jalan yang tidak bisa dilewati karena berlumpur. Mohon perlu ditingkatkan perawatannya",3,Tukang Traveling,2024-12-26T03:40:37.508Z,Setu Babakan,DKI Jakarta
Cukup nyaman utk refreshing keluarga atau istirahat sejenak sambil ngopi dll,5,Wawan Erwan,2024-12-10T04:34:45.474Z,Setu Babakan,DKI Jakarta
Setu Babakan bisa bersantai melihat pemandangan alam.,5,YONO BG,2024-12-03T09:24:01.216Z,Setu Babakan,DKI Jakarta
Bagus....,5,Tamrin Tamrin,2024-11-01T16:56:25.242Z,Setu Babakan,DKI Jakarta
"tempatnya unik dan menarik,nah di situ kita bisa belajar mengenai batik,rumah adat dan lain lain pokoknya seru dah temoatnya",5,Muhamad ega purwanto Ega,2024-11-01T13:04:01.818Z,Setu Babakan,DKI Jakarta
"Porsinya pas, g banyak g dikit,. Pas dikantong juga.",5,Selamet Muji,2024-10-29T07:55:25.862Z,Setu Babakan,DKI Jakarta
Tempatnya sejuk .. ga nyamannya banyak pedangang yg hampirin dan jual agak maksa jadi agak ganggu . Udh sering kali ke sana tapi kemaren lagi apesnya ada oknum pedagang warkop pinggir danau yg jual lebih dari harga pasaran beberapa tempat warkop sudah sering dikunjungi cuma salah satu warkop itu yg beda pokoknya . Kita masuk bayar parkir 3000 makan minum disana dikenain biaya parkir lagi sama yg punya warung sebesar 5000 .,3,Dwi pujilestari,2024-10-29T00:43:50.910Z,Setu Babakan,DKI Jakarta
Lumayan buat ngadem abis jogging sambil cari kuliner betawi,5,Agung Laksana,2024-10-27T03:01:38.158Z,Setu Babakan,DKI Jakarta
Nyaman baik bersih,5,dheny sv,2024-10-24T13:20:50.246Z,Setu Babakan,DKI Jakarta
"ga bangrt, satpamnya ga ramah, orang pengin wisata disana, gatau apa2 bukannys diarahin baik2 malah di marah2in",1,raur.internet,2024-10-16T01:59:03.986Z,Setu Babakan,DKI Jakarta
Hp pop.,5,Ulung Sudewo,2024-10-01T15:54:39.942Z,Setu Babakan,DKI Jakarta
Banyak pungli buat parkir 😊,1,Heyyanggun,2024-09-22T07:04:40.200Z,Setu Babakan,DKI Jakarta
"Dulu bagus untuk tujuan jalan santai dan nongkrong bersama keluarga atau teman😍😍.
Sekarang setelah pandemi menjadi tidak nyaman.. jalanan keliling yang rusak sampai sekarang tidak dibetulkan, kalau musim hujan tidak ada bedanya dengan jalur sungai pegunungan saking parahnya🤭.
Air danau juga kotor hijau dan kadang banyak sampah dan minyak mengapung. Seperti tidak ada petugas yang merawatnya? 🙏✌️✌️",1,yudi djogja,2024-09-08T22:31:24.366Z,Setu Babakan,DKI Jakarta
Kurang tertata,4,Achmad Shobari,2024-09-04T14:34:26.124Z,Setu Babakan,DKI Jakarta
"Bagi saya sih tempatnya bagus dan estetis tapi sayang pas saya datang kemarin gak bisa eksplorasi semua tempatnya karna ketemu bapak bapak(sepertinya sih pengurus sana) saya gak diijinkan masuk ke tempat kampung Betawi tengah dan pesisir, kalau gak diijinkan masuk karna sebab tertentu sih gak apa apa, harusnya ngomong dengan baik baik ini malah bapaknya ngegas ngomong nya dan saya diusir dari sana",1,jun chian,2024-09-01T09:45:50.846Z,Setu Babakan,DKI Jakarta
Setu babakan di sore hari,4,Gita Aaa,2024-08-22T01:52:09.694Z,Setu Babakan,DKI Jakarta
Setu terluas dan terindah di Jagakarsa dan jakarta selatan,4,Jaya Jayadih,2024-08-17T04:25:56.433Z,Setu Babakan,DKI Jakarta
Bir pletok nya enak,5,Doddi Dharmaadi,2024-08-13T12:27:29.439Z,Setu Babakan,DKI Jakarta
Perkampungan budaya betawi,5,Bio kasyta,2024-08-11T14:41:08.847Z,Setu Babakan,DKI Jakarta
"Skrg setu babakan jelek, kotor krg terawat danaunya ,tp klo soal kulinernya harganya standar",2,Siemfua Wawa,2024-08-10T05:42:18.101Z,Setu Babakan,DKI Jakarta
Tempatnya cocok untuk jajan makanan betawi dan komplit juga,5,Bang Rozak,2024-08-02T04:20:59.003Z,Setu Babakan,DKI Jakarta
Wisata danau murah banyak makanan harga nya masih terjangkau,5,Jiull Jiull,2024-07-16T05:03:03.062Z,Setu Babakan,DKI Jakarta
Bagus danau nya,4,Goldan Mahardhika,2024-07-14T14:42:19.042Z,Setu Babakan,DKI Jakarta
